phi,ani_angle,ani_ratio,convergence
1.28977882647445,0.058669837752722,1.78289418476722,0
0.409671886276386,1.29658694386804,2.95138210107039,0
0.449038680113272,1.29771160741878,2.64109723218052,0
0.48628431582158,1.29169226400127,2.41526923962171,0
0.516963730050953,1.2739613333494,2.30087608073719,0
0.548146133738677,1.26610416456576,2.16557906531629,0
0.579303257454072,1.27075645029604,2.0169266686912,0
0.801463728581497,1.0065434769745,1.25659693797836,0
1.03429801919222,1.07122870088328,1.14050642768289,0
1.23549023369947,1.23429895469391,1.1091905655505,0
1.54355207749905,1.5365820971119,1.14428139835293,0
1.82617429441867,1.47166366338729,1.13378329684035,0
1.95515910007214,1.51099258257832,1.17433220175299,0
2.04495991750111,1.34813346081215,1.19687058732818,0
2.09440633749211,1.22521428815755,1.23662644954799,0
2.08557174026845,1.22854766116187,1.33165970774676,0
2.03066087792881,1.19009756066571,1.43225224079617,0
2.00841746122007,1.15641781499132,1.50955213432578,0
2.01376649518532,1.13302925394851,1.54317638902189,0
2.0285775227152,1.10786889742263,1.56455852724791,0
2.06996523807046,1.11972717087989,1.58799366711692,0
2.11450776520906,1.14186483610819,1.60274153670673,0
2.13726765680251,1.16166303736139,1.63361617419859,0
2.13784512831957,1.20424090857806,1.70297984959653,0
2.16915973804719,1.23310451752897,1.74508327829198,0
2.1885890416325,1.2765082458942,1.76060285321362,0
2.20834795204992,1.32373194638831,1.78320997804804,0
2.18050170335315,1.39078674924765,1.84228304781289,0
2.20163073389297,1.44208653790937,1.89937287963545,0
2.19581007332008,1.50013588954345,2.09731482790298,0
2.18409935551348,1.52268912438608,2.39119577706823,0
2.14183115171715,1.52739637984035,2.8045825522719,0
2.09032911464263,1.53933747673987,3.25244641589762,0
2.02882722913984,1.55125674083497,3.76239607551192,0
1.9767726783246,1.56521365006048,4.16468157170548,0
1.56281391660286,0.0174681811892612,1.81031505747119,0
1.5504586317477,3.1412618252604,1.96162780081038,0
1.5219049356844,3.13350703431579,2.06031109425908,0
1.56766777680827,0.0593095577413501,1.60067336392622,0
1.37045678226102,0.139383462778895,1.64281300047087,0
1.34172534064115,0.114099590934711,1.77281167719948,0
1.36715427844905,0.0913610778955898,1.70058224609711,0
1.35793485456449,0.115336315430863,1.67557119430141,0
1.34816974797985,0.134305321877268,1.61855707593639,0
0.40923967631259,1.2753861387193,2.78580942470646,0
0.445999692957088,1.26812646042179,2.54519655003718,0
0.484149017828484,1.26298040693687,2.30508225604893,0
0.515063174170964,1.24404430853003,2.19195709311949,0
0.547161575331082,1.23656170633778,2.04501848135954,0
0.581474655969773,1.25052563544256,1.86155865609966,0
0.809348295695063,1.14034611521522,1.13135988353775,0
1.02137344213616,1.85668360416805,1.05988668668938,0
1.19519081011314,2.07441720270193,1.15587545153897,0
1.50411787159191,1.88938251929317,1.16582798402628,0
1.78626980056698,1.63517826255732,1.14348232191229,0
1.91781773500695,1.56915460917554,1.17914277916925,0
2.0045755680443,1.4968320745446,1.16069654998873,0
2.04353532528159,1.35404459793542,1.17204364561519,0
